post_content,hashtags,user_mentions,datetime,sentiment_scores,sentiment,topic
We are suffering alot. We have paid thousands of dollars and we are literally begging. Is it our fault that borders are closed? Post study work visa holders have paid alot of money for their degrees and then they got their visas.Atleast extend our 485visas. So unfair @AlexHawkeMP,,@AlexHawkeMP,2021-05-14T13:40:25.000Z,-0.8439,negative,key individuals
"This is not surprising, for a start.""From 1 July 2023, international higher education graduates with eligible qualifications will be granted an extra two years of post-study work rights.""",,,2023-10-04T07:47:16.000Z,0.048,neutral,education
"This is not surprising, for a start.""From 1 July 2023, international higher education graduates with eligible qualifications will be granted an extra two years of post-study work rights.""",,,2023-10-04T07:47:16.000Z,0.048,neutral,education
"This is not surprising, for a start.""From 1 July 2023, international higher education graduates with eligible qualifications will be granted an extra two years of post-study work rights.""",,,2023-10-04T07:47:16.000Z,0.048,neutral,post study employment
"This is interesting'One of the real drivers of the higher than normal net overseas migration rate today is actually lower departure numbers. People are coming and they are staying for longer and in some instances they are not leaving,' says Clare O'Neil",,,2023-10-04T07:47:16.000Z,-0.296,negative,key individuals
"This is interesting'One of the real drivers of the higher than normal net overseas migration rate today is actually lower departure numbers. People are coming and they are staying for longer and in some instances they are not leaving,' says Clare O'Neil",,,2023-10-04T07:47:16.000Z,-0.296,negative,migration policy
"This is interesting'One of the real drivers of the higher than normal net overseas migration rate today is actually lower departure numbers. People are coming and they are staying for longer and in some instances they are not leaving,' says Clare O'Neil",,,2023-10-04T07:47:16.000Z,-0.296,negative,migration data
"This is interesting'One of the real drivers of the higher than normal net overseas migration rate today is actually lower departure numbers. People are coming and they are staying for longer and in some instances they are not leaving,' says Clare O'Neil",,,2023-10-04T07:47:16.000Z,-0.296,negative,key individuals
"The important thing is not to allow them to legalize their stay post-student visa, to ban any near minimum wage or casual work in the meantime, and to deport anyone who breaks any of these conditions.",,,2024-06-29T19:00:38.000Z,-0.3952,negative,general information
"The important thing is not to allow them to legalize their stay post-student visa, to ban any near minimum wage or casual work in the meantime, and to deport anyone who breaks any of these conditions.",,,2024-06-29T19:00:38.000Z,-0.3952,negative,post-study work
"The important thing is not to allow them to legalize their stay post-student visa, to ban any near minimum wage or casual work in the meantime, and to deport anyone who breaks any of these conditions.",,,2024-06-29T19:00:38.000Z,-0.3952,negative,employment
